"phid","Name","Party","Sex","Uni","Subject","PrinOcc","Military","mpFrom","mpTo","year"
"phid/ZJ4","ralph willis","ALP","male","Mel","economics","trade_unionist",NA,"1972-12-02","1998-08-31",1974
"phid/009DB","bill morrison","ALP","male","Syd","economics","other",NA,"1969-10-25","1975-12-13",1975
"phid/009MA","william mcmahon","LP","male","Syd","economics_law","employed_professional","Military","1949-12-10","1982-01-04",1975
"phid/009MM","bert kelly","LP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1958-11-22","1977-11-10",1975
"phid/009OD","peter nixon","CP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1961-12-09","1983-02-04",1975
"phid/00ATA","john hodges","LP","male","Oth","medicine","employed_professional",NA,"1974-05-18","1983-03-05",1975
"phid/0I4","michael mackellar","LP","male","Syd","agronomy","employed_professional",NA,"1969-10-25","1994-02-18",1975
"phid/0J4","philip ruddock","LP","male","Syd","humanities_law","employed_professional",NA,"1973-09-22","1977-12-10",1975
"phid/0K4","ian wilson","LP","male","Adl","law","employed_professional",NA,"1972-12-02","1993-02-08",1975
"phid/1V4","jim cairns","ALP","male","Mel","economics","university_professor","Military","1969-10-25","1977-11-10",1975
"phid/1V5","bob katter, sr.","NP","male",NA,NA,"employed_top_management","Military","1966-11-26","1990-02-19",1975
"phid/20000","bruce lloyd","NP","male","UNE","humanities","self-employed_farmer_fisherman",NA,"1971-03-20","1996-01-29",1975
